County Name_x,State Name_x,year,county,state,mortality_average,mortality_min,mortality_max,State Name_y,County Name_y,Max,Min,Mean,Median,Std
Berrien  ,Michigan,2014,berrien,michigan,48.8,45.85,51.78,Michigan,Berrien,0.069824,0.013,0.03660346739130435,0.036853,0.010500321634887635
Cass  ,Michigan,2014,cass,michigan,55.24,51.62,59.1,Michigan,Cass,0.062529,0.0145,0.038550374269005844,0.038412,0.00957919507795158
Chippewa  ,Michigan,2014,chippewa,michigan,49.28,44.65,54.16,Michigan,Chippewa,0.056882,0.01,0.02923817391304348,0.026647,0.010552539583088473
Clinton  ,Michigan,2014,clinton,michigan,36.72,33.57,39.84,Michigan,Clinton,0.063471,0.009417,0.034363635869565215,0.034235,0.010826298347308555
Genesee  ,Michigan,2014,genesee,michigan,57.34,54.48,60.4,Michigan,Genesee,0.059941,0.007417,0.03315902989130435,0.033,0.010455392061639384
Huron  ,Michigan,2014,huron,michigan,43.81,39.96,47.75,Michigan,Huron,0.061294,0.012818,0.033522264705882356,0.032294,0.00987749166740096
Ingham  ,Michigan,2014,ingham,michigan,47.02,44.06,50.41,Michigan,Ingham,0.062882,0.005471,0.030171591160220997,0.030059,0.01011989491989554
Kalamazoo  ,Michigan,2014,kalamazoo,michigan,50.88,48.31,53.78,Michigan,Kalamazoo,0.057529,0.011083,0.03422848369565218,0.034059,0.00919850679909876
Kent  ,Michigan,2014,kent,michigan,39.09,36.89,41.73,Michigan,Kent,0.061294,0.000294,0.030271692449355434,0.029353,0.01122160330823774
Lenawee  ,Michigan,2014,lenawee,michigan,63.63,59.86,67.68,Michigan,Lenawee,0.067941,0.0125,0.0371880790960452,0.037059,0.009559177856341137
Macomb  ,Michigan,2014,macomb,michigan,45.36,43.21,47.8,Michigan,Macomb,0.059824,0.00925,0.03363765753424657,0.033824,0.010157310978488036
Manistee  ,Michigan,2014,manistee,michigan,46.03,42.07,50.07,Michigan,Manistee,0.060176,0.004,0.03393760773480663,0.034294,0.01195590089898642
Mason  ,Michigan,2014,mason,michigan,56.24,51.83,60.6,Michigan,Mason,0.061647,0.011824,0.03490623913043479,0.034529,0.011415703264080684
Missaukee  ,Michigan,2014,missaukee,michigan,59.26,54.09,65.21,Michigan,Missaukee,0.060294,0.004,0.031005660273972606,0.031706,0.009990227909635836
Muskegon  ,Michigan,2014,muskegon,michigan,53.92,50.75,57.41,Michigan,Muskegon,0.064118,0.012,0.03343959239130435,0.033529500000000004,0.011380448690922421
Oakland  ,Michigan,2014,oakland,michigan,38.65,36.8,40.84,Michigan,Oakland,0.058882,0.0075,0.03245765573770492,0.032529,0.010252939249257461
Ottawa  ,Michigan,2014,ottawa,michigan,31.42,29.19,34.19,Michigan,Ottawa,0.059412,0.013,0.03584602762430939,0.036353,0.01032115849194747
Schoolcraft  ,Michigan,2014,schoolcraft,michigan,50.72,44.9,57.0,Michigan,Schoolcraft,0.065471,0.013588,0.0352189010989011,0.0338235,0.01155157404600952
Tuscola  ,Michigan,2014,tuscola,michigan,53.68,49.67,57.76,Michigan,Tuscola,0.056647,0.008294,0.03178915068493151,0.032059,0.009113967455322733
Washtenaw  ,Michigan,2014,washtenaw,michigan,33.5,31.24,36.08,Michigan,Washtenaw,0.065647,0.003941,0.03253801883239171,0.032235,0.010200160221994641
Wayne  ,Michigan,2014,wayne,michigan,45.33,43.44,47.26,Michigan,Wayne,0.064647,0.001,0.027590241187384044,0.026882,0.011439285505595332
Wexford  ,Michigan,2014,wexford,michigan,65.29,60.72,70.47,Michigan,Wexford,0.062471,0.010412,0.0318105041322314,0.031882,0.010378135911183903
Anoka  ,Minnesota,2014,anoka,minnesota,42.08,39.43,44.84,Minnesota,Anoka,0.057294,0.0,0.027582001718213057,0.027264499999999997,0.010508515964094987
Becker  ,Minnesota,2014,becker,minnesota,44.84,41.04,49.06,Minnesota,Becker,0.051235,0.010882,0.02942809009009009,0.029529,0.008582605249254874
Carlton  ,Minnesota,2014,carlton,minnesota,46.34,42.05,50.86,Minnesota,Carlton,0.054882,0.008059,0.02526710775862069,0.024294,0.009082011781611214
Crow Wing  ,Minnesota,2014,crow wing,minnesota,40.47,37.34,43.8,Minnesota,Crow Wing,0.055941,0.009,0.028635009049773757,0.027824,0.009592955953099109
Goodhue  ,Minnesota,2014,goodhue,minnesota,40.15,36.98,43.68,Minnesota,Goodhue,0.059118,0.008059,0.03160889861751152,0.031706,0.010050979293030768
Hennepin  ,Minnesota,2014,hennepin,minnesota,38.0,35.93,40.35,Minnesota,Hennepin,0.056059,0.002765,0.02289551111111111,0.021882,0.00987547142544983
Lake  ,Minnesota,2014,lake,minnesota,41.92,37.04,46.9,Minnesota,Lake,0.059588,0.007706,0.02891873853211009,0.028264499999999998,0.01041588553971676
Lyon  ,Minnesota,2014,lyon,minnesota,45.18,40.84,49.32,Minnesota,Lyon,0.053529,0.009941,0.03166523287671233,0.031882,0.008727518195294088
Mille Lacs  ,Minnesota,2014,mille lacs,minnesota,51.7,47.13,56.55,Minnesota,Mille Lacs,0.056706,0.006235,0.029197294117647057,0.028706,0.009890286219289368
Olmsted  ,Minnesota,2014,olmsted,minnesota,33.69,31.14,36.63,Minnesota,Olmsted,0.055941,0.006824,0.03035001382488479,0.030471,0.00973667639434224
Saint Louis  ,Minnesota,2014,saint louis,minnesota,47.6,44.91,50.54,Minnesota,Saint Louis,0.061824,0.004882,0.02997852930728241,0.030235,0.009212735296373354
Scott  ,Minnesota,2014,scott,minnesota,36.75,33.68,39.87,Minnesota,Scott,0.055647,0.005765,0.0279616,0.028059,0.010159417991548876
Stearns  ,Minnesota,2014,stearns,minnesota,34.84,32.2,37.58,Minnesota,Stearns,0.055471,0.005765,0.028910570796460176,0.0290585,0.009680390383167457
Washington  ,Minnesota,2014,washington,minnesota,38.08,35.39,41.13,Minnesota,Washington,0.058941,0.010941,0.0295629880239521,0.029824,0.009951031305146234
Wright  ,Minnesota,2014,wright,minnesota,44.15,40.87,47.35,Minnesota,Wright,0.061235,0.009529,0.032340050228310505,0.032882,0.009863596937857466
Bolivar  ,Mississippi,2014,bolivar,mississippi,57.92,52.82,62.76,Mississippi,Bolivar,0.057176,0.006412,0.03130330660377359,0.0315585,0.008572276332553816
DeSoto  ,Mississippi,2014,desoto,mississippi,56.48,52.92,59.86,Mississippi,DeSoto,0.057588,0.003882,0.03099541056910569,0.0305,0.009661171632909788
Hancock  ,Mississippi,2014,hancock,mississippi,75.79,71.22,80.96,Mississippi,Hancock,0.060412,0.009647,0.030708020325203252,0.0298235,0.009882830921143579
Harrison  ,Mississippi,2014,harrison,mississippi,54.32,51.29,57.33,Mississippi,Harrison,0.070118,0.013118,0.034494946666666665,0.032294,0.010587116778222211
Hinds  ,Mississippi,2014,hinds,mississippi,42.33,39.82,45.06,Mississippi,Hinds,0.057118,0.001176,0.02686989338235294,0.025911499999999997,0.009548666929783515
Jackson  ,Mississippi,2014,jackson,mississippi,65.22,61.54,68.85,Mississippi,Jackson,0.073941,0.014588,0.03485109090909091,0.0329415,0.010850895463363685
Lauderdale  ,Mississippi,2014,lauderdale,mississippi,62.87,59.12,66.53,Mississippi,Lauderdale,0.048706,0.011118,0.027111590163934426,0.027,0.007894014469228995
Lee  ,Mississippi,2014,lee,mississippi,71.82,67.31,76.62,Mississippi,Lee,0.052235,0.011529,0.029063495934959348,0.029,0.00825036097255959
Yalobusha  ,Mississippi,2014,yalobusha,mississippi,66.94,60.33,73.46,Mississippi,Yalobusha,0.058909,0.003529,0.028859310650887576,0.029206000000000003,0.010172479835959463
Andrew  ,Missouri,2014,andrew,missouri,58.57,53.41,63.99,Missouri,Andrew,0.059235,0.013412,0.036505901408450704,0.036353,0.00920313545343087
Boone  ,Missouri,2014,boone,missouri,44.47,41.67,47.45,Missouri,Boone,0.060235,0.010529,0.02973934418604651,0.027824,0.01044967010357292
Callaway  ,Missouri,2014,callaway,missouri,63.64,58.79,68.32,Missouri,Callaway,0.059941,0.009412,0.03489827906976744,0.034529,0.009186557449459697
Cass  ,Missouri,2014,cass,missouri,61.68,58.12,65.28,Missouri,Cass,0.059118,0.014529,0.03508915348837209,0.034529,0.00885869651545682
Cedar  ,Missouri,2014,cedar,missouri,62.23,57.07,67.45,Missouri,Cedar,0.060824,0.014353,0.0359017488372093,0.035294,0.00907804756645753
Clay  ,Missouri,2014,clay,missouri,58.1,55.15,61.31,Missouri,Clay,0.060118,0.010941,0.03515602945736434,0.034647,0.009729684372170058
Clinton  ,Missouri,2014,clinton,missouri,93.02,86.85,99.93,Missouri,Clinton,0.057,0.012529,0.03582822535211268,0.036235,0.009199875355796106
Greene  ,Missouri,2014,greene,missouri,54.82,52.12,57.72,Missouri,Greene,0.056,0.011,0.031198832558139534,0.0307355,0.008574563326624521
Jasper  ,Missouri,2014,jasper,missouri,72.61,68.69,76.65,Missouri,Jasper,0.061765,0.014471,0.03512831627906977,0.034235,0.009211587528580315
Jefferson  ,Missouri,2014,jefferson,missouri,71.33,67.79,74.9,Missouri,Jefferson,0.064176,0.003588,0.03510655348837209,0.035059,0.010754632396194017
Lincoln  ,Missouri,2014,lincoln,missouri,53.0,48.95,56.97,Missouri,Lincoln,0.061353,0.007235,0.03463624186046512,0.033647,0.010252384775102048
Monroe  ,Missouri,2014,monroe,missouri,56.24,50.51,62.35,Missouri,Monroe,0.058529,0.003294,0.03169870958904109,0.031588,0.008929925029098501
Perry  ,Missouri,2014,perry,missouri,46.26,41.56,50.55,Missouri,Perry,0.061941,0.010824,0.03630837674418605,0.035235,0.009675858029156447
Saint Charles  ,Missouri,2014,saint charles,missouri,42.61,40.29,45.3,Missouri,Saint Charles,0.059882,0.004647,0.03247057441860465,0.031706,0.00958180438053066
Saint Louis  ,Missouri,2014,saint louis,missouri,35.96,34.21,38.16,Missouri,Saint Louis,0.064647,0.004,0.031249154205607473,0.0307355,0.01083136172744584
Sainte Genevieve  ,Missouri,2014,sainte genevieve,missouri,43.62,39.11,48.33,Missouri,Sainte Genevieve,0.063529,0.014118,0.03578722325581395,0.034588,0.009881192362327828
Taney  ,Missouri,2014,taney,missouri,47.89,44.36,51.57,Missouri,Taney,0.055765,0.011647,0.02980107441860465,0.028765,0.00859029386874775
Fergus  ,Montana,2014,fergus,montana,58.6,53.57,64.08,Montana,Fergus,0.055412,0.014882,0.03418317548746518,0.034882,0.0059930752921972235
Flathead  ,Montana,2014,flathead,montana,56.2,52.6,59.82,Montana,Flathead,0.049765,0.001529,0.02547521428571429,0.025941,0.009506385421345223
Lewis and Clark  ,Montana,2014,lewis and clark,montana,60.41,56.68,64.37,Montana,Lewis and Clark,0.054412,0.013941,0.035616249999999995,0.036235,0.00707051576885374
Missoula  ,Montana,2014,missoula,montana,53.42,50.12,57.2,Montana,Missoula,0.048529,0.000706,0.024839124999999997,0.026500000000000003,0.010505918063386549
Phillips  ,Montana,2014,phillips,montana,66.58,59.0,74.3,Montana,Phillips,0.047235,0.009529,0.031032983333333337,0.031646999999999995,0.006653418792354989
Powder River  ,Montana,2014,powder river,montana,51.67,43.52,59.28,Montana,Powder River,0.045412,0.010471,0.0321506449704142,0.033176,0.006450394593178356
Richland  ,Montana,2014,richland,montana,60.86,54.79,67.13,Montana,Richland,0.045941,0.008118,0.031022387362637363,0.032,0.006754891417458749
Rosebud  ,Montana,2014,rosebud,montana,55.8,49.11,62.94,Montana,Rosebud,0.048588,0.009733,0.03138223561643835,0.032,0.006880964210110091
Douglas  ,Nebraska,2014,douglas,nebraska,57.61,54.93,60.48,Nebraska,Douglas,0.059765,0.003176,0.030534766037735847,0.030353,0.009879639275663522
Knox  ,Nebraska,2014,knox,nebraska,41.13,36.4,46.12,Nebraska,Knox,0.055529,0.007,0.03426158,0.034412,0.008706959886982613
Lancaster  ,Nebraska,2014,lancaster,nebraska,55.96,52.84,59.18,Nebraska,Lancaster,0.056118,0.010353,0.03094478538812785,0.030765,0.008580317211719535
Churchill  ,Nevada,2014,churchill,nevada,81.76,76.39,87.41,Nevada,Churchill,0.061235,0.011294,0.03974311214953272,0.041294,0.009937677992573373
Clark  ,Nevada,2014,clark,nevada,58.04,56.05,60.13,Nevada,Clark,0.077462,0.000917,0.03784919862677783,0.038941,0.012899457993883354
Elko  ,Nevada,2014,elko,nevada,64.85,60.48,69.39,Nevada,Elko,0.057588,0.026118,0.04399643448275862,0.044647,0.006309865006495113
Lyon  ,Nevada,2014,lyon,nevada,69.58,65.54,73.58,Nevada,Lyon,0.065412,0.022353,0.04218835211267606,0.042412,0.008667991174591171
Washoe  ,Nevada,2014,washoe,nevada,55.74,53.28,58.31,Nevada,Washoe,0.064294,0.000235,0.03386158570119157,0.035765,0.012539934280217171
White Pine  ,Nevada,2014,white pine,nevada,60.52,55.37,66.54,Nevada,White Pine,0.068529,0.026353,0.04310277653631285,0.0425585,0.006686147672241628
Belknap  ,New Hampshire,2014,belknap,new hampshire,50.8,47.05,54.93,New Hampshire,Belknap,0.054429,0.013,0.03149890760869565,0.031059,0.009626741630073089
Cheshire  ,New Hampshire,2014,cheshire,new hampshire,54.92,51.13,58.86,New Hampshire,Cheshire,0.057118,0.003647,0.025521698630136987,0.024882,0.01005108106055512
Coos  ,New Hampshire,2014,coos,new hampshire,54.47,50.37,58.59,New Hampshire,Coos,0.064,0.007706,0.03594723132969034,0.038059,0.011279138944916176
Grafton  ,New Hampshire,2014,grafton,new hampshire,39.23,36.37,42.45,New Hampshire,Grafton,0.056882,0.002882,0.027299134246575343,0.026882,0.009891835554657656
Hillsborough  ,New Hampshire,2014,hillsborough,new hampshire,48.28,45.49,51.16,New Hampshire,Hillsborough,0.062647,0.004706,0.03383762112932605,0.034,0.010131614123820805
Merrimack  ,New Hampshire,2014,merrimack,new hampshire,47.29,44.3,50.68,New Hampshire,Merrimack,0.052882,0.002059,0.027425096296296296,0.026147,0.009844525630915679
Rockingham  ,New Hampshire,2014,rockingham,new hampshire,43.9,41.32,46.8,New Hampshire,Rockingham,0.061765,0.005176,0.03197203524229075,0.031706,0.009722361759685131
Atlantic  ,New Jersey,2014,atlantic,new jersey,43.62,41.32,46.14,New Jersey,Atlantic,0.054,0.010647,0.03187144230769231,0.0322055,0.009291975039039816
Bergen  ,New Jersey,2014,bergen,new jersey,23.97,22.66,25.49,New Jersey,Bergen,0.057,0.004059,0.026934476394849784,0.026294,0.010761012081880593
Camden  ,New Jersey,2014,camden,new jersey,39.75,37.56,42.13,New Jersey,Camden,0.059412,0.000941,0.02906433110367893,0.030118,0.011214116195714706
Cumberland  ,New Jersey,2014,cumberland,new jersey,47.62,44.7,50.51,New Jersey,Cumberland,0.055824,0.003941,0.02795686575342466,0.028176,0.010369301723979171
Essex  ,New Jersey,2014,essex,new jersey,26.76,25.28,28.36,New Jersey,Essex,0.057941,0.000118,0.02451150552486188,0.023676500000000003,0.011699095242439016
Gloucester  ,New Jersey,2014,gloucester,new jersey,47.91,45.1,50.67,New Jersey,Gloucester,0.058353,0.006647,0.031145817204301075,0.031411499999999995,0.010116555172636568
Hudson  ,New Jersey,2014,hudson,new jersey,29.27,27.69,30.97,New Jersey,Hudson,0.060353,0.000588,0.02476046301369863,0.024471,0.011622503722854928
Hunterdon  ,New Jersey,2014,hunterdon,new jersey,32.82,30.39,35.43,New Jersey,Hunterdon,0.053882,0.000833,0.027796449315068493,0.028059,0.010729821717473697
Mercer  ,New Jersey,2014,mercer,new jersey,32.75,30.75,34.82,New Jersey,Mercer,0.058294,0.000235,0.029686866022099447,0.029816,0.010999373060595181
Middlesex  ,New Jersey,2014,middlesex,new jersey,29.13,27.59,30.91,New Jersey,Middlesex,0.065923,0.000353,0.02863721095890411,0.028235,0.011738890602799522
Monmouth  ,New Jersey,2014,monmouth,new jersey,37.9,35.93,39.89,New Jersey,Monmouth,0.056471,0.008412,0.03382989516129032,0.034941,0.00970264347578093
Morris  ,New Jersey,2014,morris,new jersey,28.58,26.83,30.44,New Jersey,Morris,0.063059,0.002235,0.03373373961218837,0.033588,0.010871973238500756
Ocean  ,New Jersey,2014,ocean,new jersey,37.23,35.5,39.03,New Jersey,Ocean,0.060176,0.005941,0.03157343153526971,0.032412,0.009921023253492296
Passaic  ,New Jersey,2014,passaic,new jersey,33.29,31.42,35.33,New Jersey,Passaic,0.058294,0.017059,0.034999842323651456,0.034353,0.009330959387081702
Warren  ,New Jersey,2014,warren,new jersey,43.19,40.39,46.11,New Jersey,Warren,0.049647,0.000765,0.02113832328767123,0.020118,0.009276665379032416
Bernalillo  ,New Mexico,2014,bernalillo,new mexico,44.43,42.17,47.15,New Mexico,Bernalillo,0.059941,0.000636,0.034562980875692,0.035824,0.010617168493737268
Dona Ana  ,New Mexico,2014,dona ana,new mexico,38.38,36.13,40.9,New Mexico,Dona Ana,0.062529,0.007824,0.03365628348319925,0.033882,0.009845801605329652
Eddy  ,New Mexico,2014,eddy,new mexico,72.88,68.19,77.68,New Mexico,Eddy,0.064176,0.011769,0.03677504761904762,0.035941,0.010470579280077264
Grant  ,New Mexico,2014,grant,new mexico,47.17,43.21,50.98,New Mexico,Grant,0.065059,0.0175,0.04010128888888889,0.039412,0.00820630040633126
Lea  ,New Mexico,2014,lea,new mexico,72.6,68.17,77.07,New Mexico,Lea,0.060412,0.006412,0.03309640233236152,0.034294,0.01088632348709727
Luna  ,New Mexico,2014,luna,new mexico,46.22,42.35,50.62,New Mexico,Luna,0.053824,0.017118,0.03602004953560371,0.036529,0.0075179505659337936
Rio Arriba  ,New Mexico,2014,rio arriba,new mexico,36.87,32.94,40.93,New Mexico,Rio Arriba,0.059588,0.017882,0.041238348901098905,0.0415295,0.007634059404283257
San Juan  ,New Mexico,2014,san juan,new mexico,52.6,48.85,56.49,New Mexico,San Juan,0.056941,0.001529,0.03306270422535211,0.034059,0.010479490368939623
Sandoval  ,New Mexico,2014,sandoval,new mexico,38.43,35.41,41.91,New Mexico,Sandoval,0.053294,0.008176,0.03268633136094675,0.034029500000000004,0.010087357672930243
Santa Fe  ,New Mexico,2014,santa fe,new mexico,32.93,30.52,35.47,New Mexico,Santa Fe,0.056882,0.018,0.03865451506849315,0.039,0.008044356667597114
Valencia  ,New Mexico,2014,valencia,new mexico,53.0,49.24,57.3,New Mexico,Valencia,0.056647,0.005727,0.03338826997245179,0.034706,0.010158606382476674
Albany  ,New York,2014,albany,new york,40.32,38.04,42.8,New York,Albany,0.056647,0.003294,0.028629717948717947,0.028176,0.009662738132356973
Bronx  ,New York,2014,bronx,new york,22.86,21.56,24.24,New York,Bronx,0.056353,0.0,0.02407627685950413,0.0240885,0.01112787561256686
Chautauqua  ,New York,2014,chautauqua,new york,59.59,56.81,62.64,New York,Chautauqua,0.064412,0.01,0.03376242857142857,0.033471,0.008806278215866726
Dutchess  ,New York,2014,dutchess,new york,40.48,38.34,42.9,New York,Dutchess,0.061235,0.004471,0.030227724517906337,0.029824,0.009526250072760109
Erie  ,New York,2014,erie,new york,41.38,39.59,43.34,New York,Erie,0.065882,0.005455,0.03215915,0.031853,0.009731767502277505
Essex  ,New York,2014,essex,new york,48.88,45.31,52.89,New York,Essex,0.064294,0.006071,0.032644087976539594,0.032882,0.009627919925816169
Franklin  ,New York,2014,franklin,new york,55.71,51.53,60.08,New York,Franklin,0.053176,0.002889,0.02750238785046729,0.0263985,0.009767496217784897
Hamilton  ,New York,2014,hamilton,new york,48.78,42.8,55.28,New York,Hamilton,0.055529,0.00275,0.029170991780821914,0.030059,0.009721998109953132
Herkimer  ,New York,2014,herkimer,new york,49.0,45.81,52.24,New York,Herkimer,0.052353,0.007176,0.028904276712328765,0.028941,0.009334084873219906
Jefferson  ,New York,2014,jefferson,new york,54.06,50.63,57.59,New York,Jefferson,0.066765,0.009529,0.03034434520547945,0.030588,0.00932996389586199
Monroe  ,New York,2014,monroe,new york,30.88,29.2,32.87,New York,Monroe,0.062353,0.005706,0.028016303030303034,0.027765,0.009045680398358373
New York  ,New York,2014,new york,new york,17.97,16.95,19.07,New York,New York,0.056294,0.0,0.022656529069767443,0.022176,0.011295842400569826
Niagara  ,New York,2014,niagara,new york,51.95,49.39,55.02,New York,Niagara,0.062882,0.009353,0.030966218274111675,0.03,0.010034505940374914
Onondaga  ,New York,2014,onondaga,new york,43.85,41.57,46.44,New York,Onondaga,0.063059,0.007706,0.029510426997245178,0.029,0.009308597841254521
Orange  ,New York,2014,orange,new york,45.44,43.18,47.66,New York,Orange,0.051647,0.000529,0.026708074792243765,0.02675,0.009700999928841903
Oswego  ,New York,2014,oswego,new york,63.49,59.51,67.12,New York,Oswego,0.060882,0.008417,0.027323246575342464,0.027118,0.00870379234949969
Putnam  ,New York,2014,putnam,new york,30.03,27.53,32.5,New York,Putnam,0.052176,0.001538,0.028070123287671233,0.027941,0.008923834835054371
Queens  ,New York,2014,queens,new york,19.13,18.19,20.27,New York,Queens,0.058235,0.002353,0.025093522346368715,0.0248255,0.010733361690811214
Richmond  ,New York,2014,richmond,new york,30.01,28.35,31.72,New York,Richmond,0.070353,0.004706,0.03186251574803149,0.032411999999999996,0.010941249828426891
Rockland  ,New York,2014,rockland,new york,28.32,26.64,29.99,New York,Rockland,0.055647,0.000647,0.029296073972602737,0.029,0.009932283166440596
Saratoga  ,New York,2014,saratoga,new york,44.31,41.81,46.86,New York,Saratoga,0.054353,0.007471,0.030082169863013698,0.029824,0.0090535758070579
Steuben  ,New York,2014,steuben,new york,58.14,54.9,61.62,New York,Steuben,0.058647,0.010471,0.0316667183908046,0.0307355,0.008719717980924918
Suffolk  ,New York,2014,suffolk,new york,32.61,31.12,34.31,New York,Suffolk,0.0645,0.0017,0.030157071862348176,0.0300295,0.010817133038337656
Tompkins  ,New York,2014,tompkins,new york,38.7,35.76,41.7,New York,Tompkins,0.05975,0.015647,0.03514083746556474,0.034588,0.008770479024478285
Wayne  ,New York,2014,wayne,new york,55.89,52.23,59.25,New York,Wayne,0.069882,0.013,0.03358608474576271,0.033294000000000004,0.00916190964690588
Westchester  ,New York,2014,westchester,new york,26.58,25.24,28.11,New York,Westchester,0.058529,0.001529,0.027331317808219176,0.027,0.010544400102926128
Alexander  ,North Carolina,2014,alexander,north carolina,65.23,60.7,70.01,North Carolina,Alexander,0.054059,0.009294,0.031180627906976743,0.029765,0.009511734378103263
Avery  ,North Carolina,2014,avery,north carolina,73.84,68.62,79.44,North Carolina,Avery,0.061941,0.006882,0.033438485113835376,0.034118,0.010880829207035312
Buncombe  ,North Carolina,2014,buncombe,north carolina,54.39,51.64,57.04,North Carolina,Buncombe,0.055882,0.010941,0.029394493023255815,0.027882,0.00971782363325283
Caldwell  ,North Carolina,2014,caldwell,north carolina,77.13,72.82,81.59,North Carolina,Caldwell,0.052941,0.002,0.0281316,0.027235,0.009426534978403532
Carteret  ,North Carolina,2014,carteret,north carolina,42.69,39.27,46.16,North Carolina,Carteret,0.062706,0.012412,0.034377848571428574,0.034147,0.009931235440965054
Caswell  ,North Carolina,2014,caswell,north carolina,51.04,46.58,55.65,North Carolina,Caswell,0.060235,0.012235,0.03533959534883721,0.035353,0.009805961508278902
Chatham  ,North Carolina,2014,chatham,north carolina,26.57,24.33,28.97,North Carolina,Chatham,0.052765,0.007471,0.024147088372093024,0.022882,0.009254490418351993
Cumberland  ,North Carolina,2014,cumberland,north carolina,57.81,54.59,61.09,North Carolina,Cumberland,0.057706,0.0,0.03219507943925234,0.032353,0.010545834669174027
Davie  ,North Carolina,2014,davie,north carolina,52.43,48.32,56.49,North Carolina,Davie,0.059882,0.008706,0.036152972093023254,0.036059,0.009430635354319096
Durham  ,North Carolina,2014,durham,north carolina,34.79,32.38,37.34,North Carolina,Durham,0.054118,0.001,0.03055602325581395,0.030529,0.009339676863289851
Edgecombe  ,North Carolina,2014,edgecombe,north carolina,39.69,36.09,43.49,North Carolina,Edgecombe,0.051412,0.009824,0.028649559999999998,0.028833,0.00895956111761229
Forsyth  ,North Carolina,2014,forsyth,north carolina,51.25,48.53,54.26,North Carolina,Forsyth,0.059647,0.007176,0.035674383720930236,0.036,0.009516019591844971
Franklin  ,North Carolina,2014,franklin,north carolina,48.92,45.33,52.74,North Carolina,Franklin,0.056059,0.010059,0.031671164319248823,0.031471,0.010023556304377342
Graham  ,North Carolina,2014,graham,north carolina,71.54,64.94,78.67,North Carolina,Graham,0.062824,0.017118,0.03859523720930233,0.037824,0.009860638440900288
Granville  ,North Carolina,2014,granville,north carolina,46.76,43.29,50.39,North Carolina,Granville,0.057647,0.013,0.034058411214953274,0.033529500000000004,0.00968570598904203
Guilford  ,North Carolina,2014,guilford,north carolina,44.44,42.18,46.96,North Carolina,Guilford,0.057412,0.001,0.034795697674418605,0.035941,0.009803879499937445
Haywood  ,North Carolina,2014,haywood,north carolina,59.36,55.53,62.94,North Carolina,Haywood,0.065353,0.005882,0.03657339252336449,0.036824,0.011108701251271046
Jackson  ,North Carolina,2014,jackson,north carolina,55.72,51.53,60.56,North Carolina,Jackson,0.066412,0.022176,0.04273647465437788,0.042235,0.009214128740918244
Johnston  ,North Carolina,2014,johnston,north carolina,48.77,45.31,52.35,North Carolina,Johnston,0.054647,0.007,0.030514525581395346,0.030529,0.009681667621959539
Lee  ,North Carolina,2014,lee,north carolina,53.68,49.82,57.95,North Carolina,Lee,0.059941,0.002824,0.033350498630136984,0.033471,0.010038356048267262
Lenoir  ,North Carolina,2014,lenoir,north carolina,51.74,47.32,56.67,North Carolina,Lenoir,0.059353,0.007,0.03197972558139535,0.031118,0.01049280608940954
Lincoln  ,North Carolina,2014,lincoln,north carolina,67.7,63.09,72.37,North Carolina,Lincoln,0.060471,0.004765,0.03114225352112676,0.030765,0.009865264770019788
Macon  ,North Carolina,2014,macon,north carolina,50.65,47.09,54.53,North Carolina,Macon,0.054118,0.001333,0.02500575824175824,0.023353,0.010173241849677304
Martin  ,North Carolina,2014,martin,north carolina,47.73,43.06,52.23,North Carolina,Martin,0.057588,0.006,0.032166762790697676,0.031235,0.009978145693506984
Mecklenburg  ,North Carolina,2014,mecklenburg,north carolina,36.13,33.91,38.55,North Carolina,Mecklenburg,0.054941,0.0,0.030407744949494952,0.030941,0.010124716320071466
Montgomery  ,North Carolina,2014,montgomery,north carolina,58.04,53.53,62.82,North Carolina,Montgomery,0.057588,0.005059,0.03293253698630137,0.033118,0.010206438949752704
New Hanover  ,North Carolina,2014,new hanover,north carolina,40.26,37.26,43.54,North Carolina,New Hanover,0.061765,0.004,0.029054339534883723,0.029,0.010986066673060247
Person  ,North Carolina,2014,person,north carolina,52.86,48.6,57.0,North Carolina,Person,0.060118,0.011824,0.03286023255813953,0.032353,0.010247145166687129
Pitt  ,North Carolina,2014,pitt,north carolina,39.8,36.72,43.04,North Carolina,Pitt,0.057118,0.004,0.03336830841121496,0.033529500000000004,0.009826048264962617
Rockingham  ,North Carolina,2014,rockingham,north carolina,72.6,68.5,76.47,North Carolina,Rockingham,0.059647,0.011059,0.036477702325581396,0.036882,0.009819063155758301
Rowan  ,North Carolina,2014,rowan,north carolina,64.81,61.1,68.51,North Carolina,Rowan,0.054176,0.006588,0.03194065384615385,0.0323825,0.009573462106588907
Swain  ,North Carolina,2014,swain,north carolina,68.46,62.22,74.61,North Carolina,Swain,0.049941,0.007235,0.02477585780885781,0.023235,0.008986562592025309
Union  ,North Carolina,2014,union,north carolina,45.63,42.22,49.27,North Carolina,Union,0.055765,0.011824,0.034642516279069765,0.035294,0.00939119722138247
Wake  ,North Carolina,2014,wake,north carolina,32.37,30.25,34.9,North Carolina,Wake,0.053588,0.001059,0.03008220761245675,0.030471,0.01041130648757939
Yancey  ,North Carolina,2014,yancey,north carolina,59.05,53.94,64.22,North Carolina,Yancey,0.062824,0.023647,0.042736869999999996,0.042735499999999996,0.007742773562185346
