County Name,State Name,year,Mortality Rate
Elbert  ,Georgia,1980,"35.12 (31.16, 39.26)"
Emanuel  ,Georgia,1980,"34.70 (30.89, 38.29)"
Evans  ,Georgia,1980,"34.75 (29.52, 39.68)"
Fannin  ,Georgia,1980,"33.44 (30.27, 36.90)"
Fayette  ,Georgia,1980,"41.61 (37.89, 45.66)"
Floyd  ,Georgia,1980,"33.64 (30.64, 36.26)"
Forsyth  ,Georgia,1980,"46.27 (42.03, 50.71)"
Franklin  ,Georgia,1980,"34.15 (30.25, 37.94)"
Fulton  ,Georgia,1980,"35.47 (33.34, 37.48)"
Gilmer  ,Georgia,1980,"35.40 (31.12, 39.70)"
Glascock  ,Georgia,1980,"34.44 (29.00, 40.48)"
Glynn  ,Georgia,1980,"39.63 (36.01, 43.27)"
Gordon  ,Georgia,1980,"37.93 (34.16, 41.84)"
Grady  ,Georgia,1980,"31.61 (27.49, 35.57)"
Greene  ,Georgia,1980,"35.47 (30.80, 40.05)"
Gwinnett  ,Georgia,1980,"40.76 (38.02, 43.58)"
Habersham  ,Georgia,1980,"27.47 (24.53, 30.51)"
Hall  ,Georgia,1980,"38.34 (35.13, 41.21)"
Hancock  ,Georgia,1980,"32.18 (27.95, 36.71)"
Haralson  ,Georgia,1980,"36.20 (32.32, 40.29)"
Harris  ,Georgia,1980,"31.93 (27.93, 35.86)"
Hart  ,Georgia,1980,"32.83 (28.95, 36.42)"
Heard  ,Georgia,1980,"35.59 (30.47, 40.85)"
Henry  ,Georgia,1980,"52.10 (47.63, 56.39)"
Houston  ,Georgia,1980,"41.57 (38.14, 45.04)"
Irwin  ,Georgia,1980,"39.35 (34.14, 44.60)"
Jackson  ,Georgia,1980,"35.37 (31.96, 38.98)"
Jasper  ,Georgia,1980,"30.84 (26.75, 35.22)"
Jeff Davis  ,Georgia,1980,"42.01 (36.74, 47.08)"
Jefferson  ,Georgia,1980,"27.62 (24.57, 31.13)"
Jenkins  ,Georgia,1980,"49.03 (42.57, 56.57)"
Johnson  ,Georgia,1980,"31.91 (27.68, 36.12)"
Jones  ,Georgia,1980,"38.33 (34.37, 42.67)"
Lamar  ,Georgia,1980,"35.73 (31.60, 39.93)"
Lanier  ,Georgia,1980,"45.63 (39.18, 53.09)"
Laurens  ,Georgia,1980,"35.28 (32.02, 38.71)"
Lee  ,Georgia,1980,"33.83 (29.09, 38.46)"
Liberty  ,Georgia,1980,"40.42 (35.75, 45.31)"
Lincoln  ,Georgia,1980,"36.95 (31.88, 41.95)"
Long  ,Georgia,1980,"55.62 (48.01, 64.08)"
Lowndes  ,Georgia,1980,"43.35 (39.43, 47.31)"
Lumpkin  ,Georgia,1980,"37.91 (33.22, 42.34)"
Macon  ,Georgia,1980,"36.62 (32.36, 40.86)"
Madison  ,Georgia,1980,"38.18 (34.12, 42.28)"
Marion  ,Georgia,1980,"41.84 (36.26, 47.76)"
McDuffie  ,Georgia,1980,"36.04 (32.23, 39.84)"
McIntosh  ,Georgia,1980,"43.68 (37.54, 49.67)"
Meriwether  ,Georgia,1980,"25.41 (22.47, 28.50)"
Miller  ,Georgia,1980,"34.13 (28.68, 39.61)"
Mitchell  ,Georgia,1980,"31.47 (27.59, 35.45)"
Monroe  ,Georgia,1980,"31.81 (28.28, 35.71)"
Montgomery  ,Georgia,1980,"39.80 (34.33, 45.37)"
Morgan  ,Georgia,1980,"30.13 (26.10, 34.13)"
Murray  ,Georgia,1980,"46.21 (41.27, 51.01)"
Muscogee  ,Georgia,1980,"40.52 (37.45, 43.21)"
Newton  ,Georgia,1980,"35.92 (32.18, 39.45)"
Oconee  ,Georgia,1980,"33.93 (29.94, 38.31)"
Oglethorpe  ,Georgia,1980,"35.92 (31.30, 40.61)"
Paulding  ,Georgia,1980,"42.85 (38.32, 47.30)"
Peach  ,Georgia,1980,"36.55 (31.71, 41.58)"
Pickens  ,Georgia,1980,"37.60 (33.49, 42.10)"
Pierce  ,Georgia,1980,"42.52 (37.63, 47.32)"
Pike  ,Georgia,1980,"41.08 (36.05, 46.55)"
Polk  ,Georgia,1980,"36.00 (32.28, 39.60)"
Pulaski  ,Georgia,1980,"47.30 (41.11, 53.72)"
Putnam  ,Georgia,1980,"30.50 (26.65, 34.83)"
Quitman  ,Georgia,1980,"32.03 (26.12, 38.61)"
Rabun  ,Georgia,1980,"29.24 (25.71, 32.93)"
Randolph  ,Georgia,1980,"26.33 (22.34, 30.86)"
Richmond  ,Georgia,1980,"40.73 (37.77, 43.46)"
Rockdale  ,Georgia,1980,"41.46 (37.17, 45.73)"
Schley  ,Georgia,1980,"37.41 (31.63, 43.47)"
Screven  ,Georgia,1980,"31.16 (27.01, 35.58)"
Seminole  ,Georgia,1980,"35.95 (31.32, 40.82)"
Spalding  ,Georgia,1980,"39.95 (36.50, 43.51)"
Stephens  ,Georgia,1980,"23.29 (20.44, 26.40)"
Stewart  ,Georgia,1980,"32.21 (27.58, 36.91)"
Sumter  ,Georgia,1980,"28.10 (24.94, 31.50)"
Talbot  ,Georgia,1980,"32.83 (28.24, 37.96)"
Taliaferro  ,Georgia,1980,"32.88 (27.02, 39.29)"
Tattnall  ,Georgia,1980,"36.99 (33.26, 40.89)"
Taylor  ,Georgia,1980,"37.19 (32.25, 42.18)"
Telfair  ,Georgia,1980,"38.70 (34.49, 43.52)"
Terrell  ,Georgia,1980,"29.69 (25.51, 34.09)"
Thomas  ,Georgia,1980,"34.77 (31.12, 38.16)"
Tift  ,Georgia,1980,"34.46 (30.74, 38.25)"
Toombs  ,Georgia,1980,"39.40 (34.90, 43.84)"
Towns  ,Georgia,1980,"26.48 (22.86, 30.35)"
Treutlen  ,Georgia,1980,"39.29 (34.30, 44.37)"
Troup  ,Georgia,1980,"33.00 (29.85, 36.19)"
Turner  ,Georgia,1980,"34.99 (30.24, 40.01)"
Twiggs  ,Georgia,1980,"38.85 (33.48, 44.55)"
Union  ,Georgia,1980,"23.33 (20.41, 26.19)"
Upson  ,Georgia,1980,"43.57 (39.71, 47.85)"
Walker  ,Georgia,1980,"43.51 (40.17, 46.99)"
Walton  ,Georgia,1980,"30.23 (26.86, 33.59)"
Ware  ,Georgia,1980,"34.51 (31.00, 37.77)"
Warren  ,Georgia,1980,"34.46 (29.53, 39.43)"
Washington  ,Georgia,1980,"36.33 (32.09, 41.17)"
Wayne  ,Georgia,1980,"43.43 (38.84, 47.64)"
Webster  ,Georgia,1980,"30.52 (24.92, 36.52)"
Wheeler  ,Georgia,1980,"38.78 (33.16, 44.63)"
White  ,Georgia,1980,"29.20 (25.41, 32.83)"
Whitfield  ,Georgia,1980,"41.26 (37.73, 44.82)"
Wilcox  ,Georgia,1980,"42.36 (37.19, 47.69)"
Wilkes  ,Georgia,1980,"40.26 (35.55, 45.40)"
Wilkinson  ,Georgia,1980,"35.80 (31.12, 40.29)"
Worth  ,Georgia,1980,"33.81 (29.80, 37.89)"
Hawaii,Hawaii,1980,"22.18 (19.00, 25.54)"
Honolulu,Hawaii,1980,"23.52 (21.25, 25.58)"
Kalawao,Hawaii,1980,"20.07 (16.61, 23.34)"
Kauai ,Hawaii,1980,"25.40 (21.17, 29.53)"
Maui,Hawaii,1980,"20.07 (16.61, 23.34)"
Ada  ,Idaho,1980,"44.88 (41.82, 47.68)"
Adams  ,Idaho,1980,"33.56 (28.75, 38.81)"
Bannock  ,Idaho,1980,"39.93 (36.48, 43.45)"
Bear Lake  ,Idaho,1980,"40.05 (34.93, 45.36)"
Benewah  ,Idaho,1980,"52.19 (45.91, 58.59)"
Bingham  ,Idaho,1980,"42.93 (39.27, 46.90)"
Blaine  ,Idaho,1980,"34.47 (30.42, 38.78)"
Boise  ,Idaho,1980,"38.86 (33.20, 44.42)"
Bonner  ,Idaho,1980,"48.74 (44.33, 53.25)"
Bonneville  ,Idaho,1980,"42.44 (39.09, 46.07)"
Boundary  ,Idaho,1980,"44.61 (38.46, 50.71)"
Butte  ,Idaho,1980,"48.25 (41.64, 55.23)"
Camas  ,Idaho,1980,"43.86 (35.40, 54.54)"
Canyon  ,Idaho,1980,"33.89 (31.18, 36.48)"
Caribou  ,Idaho,1980,"38.77 (33.99, 43.85)"
Cassia  ,Idaho,1980,"39.83 (35.92, 43.80)"
Clark  ,Idaho,1980,"61.25 (50.39, 73.68)"
Clearwater  ,Idaho,1980,"50.35 (44.76, 55.92)"
Custer  ,Idaho,1980,"41.87 (36.50, 47.55)"
Elmore  ,Idaho,1980,"48.70 (43.66, 53.64)"
Franklin  ,Idaho,1980,"26.32 (22.53, 29.92)"
Fremont  ,Idaho,1980,"43.49 (38.69, 48.71)"
Gem  ,Idaho,1980,"40.88 (36.52, 45.30)"
Gooding  ,Idaho,1980,"45.72 (40.86, 51.13)"
Idaho  ,Idaho,1980,"41.59 (37.44, 45.74)"
Jefferson  ,Idaho,1980,"44.79 (40.26, 49.93)"
Jerome  ,Idaho,1980,"43.11 (38.48, 48.17)"
Kootenai  ,Idaho,1980,"45.79 (42.03, 49.45)"
Latah  ,Idaho,1980,"33.19 (29.71, 36.91)"
Lemhi  ,Idaho,1980,"49.84 (44.74, 55.42)"
Lewis  ,Idaho,1980,"51.71 (43.65, 59.36)"
Lincoln  ,Idaho,1980,"46.77 (40.19, 53.65)"
Madison  ,Idaho,1980,"32.69 (28.27, 37.21)"
Minidoka  ,Idaho,1980,"36.40 (32.11, 40.95)"
Nez Perce  ,Idaho,1980,"45.32 (41.22, 49.34)"
Oneida  ,Idaho,1980,"34.36 (29.48, 39.41)"
Owyhee  ,Idaho,1980,"45.14 (40.15, 50.28)"
Payette  ,Idaho,1980,"36.50 (32.54, 40.67)"
Power  ,Idaho,1980,"49.80 (43.86, 57.01)"
Shoshone  ,Idaho,1980,"47.66 (42.82, 52.24)"
Teton  ,Idaho,1980,"37.79 (31.15, 44.39)"
Twin Falls  ,Idaho,1980,"41.70 (38.59, 45.05)"
Valley  ,Idaho,1980,"37.11 (32.59, 41.90)"
Washington  ,Idaho,1980,"34.50 (30.46, 38.77)"
Adams  ,Illinois,1980,"32.88 (30.11, 35.71)"
Alexander  ,Illinois,1980,"41.81 (36.83, 46.54)"
Bond  ,Illinois,1980,"28.87 (24.98, 32.90)"
Boone  ,Illinois,1980,"33.82 (30.78, 37.27)"
Brown  ,Illinois,1980,"22.40 (19.27, 25.49)"
Bureau  ,Illinois,1980,"26.00 (23.32, 28.62)"
Calhoun  ,Illinois,1980,"31.66 (27.52, 35.98)"
Carroll  ,Illinois,1980,"33.02 (29.50, 36.64)"
Cass  ,Illinois,1980,"29.98 (26.29, 33.58)"
Champaign  ,Illinois,1980,"36.54 (33.84, 39.22)"
Christian  ,Illinois,1980,"39.48 (35.25, 43.40)"
Clark  ,Illinois,1980,"30.27 (26.87, 33.46)"
Clay  ,Illinois,1980,"31.04 (27.54, 34.74)"
Clinton  ,Illinois,1980,"27.97 (25.04, 30.83)"
Coles  ,Illinois,1980,"32.72 (29.24, 35.85)"
Cook  ,Illinois,1980,"26.95 (25.51, 28.16)"
Crawford  ,Illinois,1980,"31.00 (27.80, 34.48)"
Cumberland  ,Illinois,1980,"32.11 (27.99, 36.44)"
De Witt  ,Illinois,1980,"35.77 (31.93, 39.94)"
DeKalb  ,Illinois,1980,"31.08 (28.33, 33.87)"
Douglas  ,Illinois,1980,"31.35 (27.91, 34.90)"
DuPage  ,Illinois,1980,"30.54 (28.48, 32.33)"
Edgar  ,Illinois,1980,"35.31 (31.76, 38.69)"
Edwards  ,Illinois,1980,"26.79 (22.94, 31.12)"
Effingham  ,Illinois,1980,"31.68 (28.32, 35.17)"
Fayette  ,Illinois,1980,"30.73 (27.39, 34.06)"
Ford  ,Illinois,1980,"31.74 (28.19, 35.38)"
Franklin  ,Illinois,1980,"30.85 (27.18, 34.75)"
Fulton  ,Illinois,1980,"32.56 (29.65, 35.48)"
Gallatin  ,Illinois,1980,"34.55 (30.17, 39.17)"
Greene  ,Illinois,1980,"32.51 (28.63, 36.54)"
Grundy  ,Illinois,1980,"30.59 (27.25, 33.92)"
Hamilton  ,Illinois,1980,"27.98 (24.46, 31.77)"
Hancock  ,Illinois,1980,"28.25 (25.23, 31.12)"
Hardin  ,Illinois,1980,"43.19 (37.86, 48.61)"
Henderson  ,Illinois,1980,"32.82 (28.99, 37.21)"
Henry  ,Illinois,1980,"32.58 (29.62, 35.33)"
Iroquois  ,Illinois,1980,"27.34 (24.40, 30.54)"
Jackson  ,Illinois,1980,"39.09 (35.54, 42.61)"
Jasper  ,Illinois,1980,"25.71 (22.17, 29.51)"
Jefferson  ,Illinois,1980,"32.51 (29.41, 35.82)"
Jersey  ,Illinois,1980,"35.03 (31.21, 38.89)"
Jo Daviess  ,Illinois,1980,"31.08 (28.06, 34.41)"
Johnson  ,Illinois,1980,"34.42 (30.57, 38.16)"
Kane  ,Illinois,1980,"36.10 (33.59, 38.51)"
Kankakee  ,Illinois,1980,"36.09 (33.23, 38.62)"
Kendall  ,Illinois,1980,"31.54 (28.37, 34.69)"
Knox  ,Illinois,1980,"36.26 (33.13, 39.35)"
LaSalle  ,Illinois,1980,"25.55 (23.36, 27.53)"
Lake  ,Illinois,1980,"36.45 (34.10, 38.68)"
Lawrence  ,Illinois,1980,"30.45 (26.75, 34.57)"
Lee  ,Illinois,1980,"34.44 (31.21, 37.80)"
Livingston  ,Illinois,1980,"27.98 (25.28, 30.74)"
Logan  ,Illinois,1980,"32.36 (29.12, 35.87)"
Macon  ,Illinois,1980,"39.21 (36.24, 42.22)"
Macoupin  ,Illinois,1980,"30.94 (28.08, 33.82)"
Madison  ,Illinois,1980,"35.37 (32.92, 37.63)"
Marion  ,Illinois,1980,"44.16 (40.54, 47.85)"
Marshall  ,Illinois,1980,"25.36 (22.17, 28.56)"
Mason  ,Illinois,1980,"33.90 (30.01, 37.51)"
Massac  ,Illinois,1980,"51.11 (46.19, 56.21)"
McDonough  ,Illinois,1980,"29.69 (26.46, 33.00)"
McHenry  ,Illinois,1980,"31.02 (28.63, 33.26)"
McLean  ,Illinois,1980,"33.75 (31.19, 36.27)"
Menard  ,Illinois,1980,"32.70 (28.06, 37.49)"
Mercer  ,Illinois,1980,"40.53 (36.74, 44.39)"
Monroe  ,Illinois,1980,"34.23 (30.79, 37.81)"
Montgomery  ,Illinois,1980,"27.78 (24.95, 30.88)"
Morgan  ,Illinois,1980,"29.54 (26.29, 32.42)"
Moultrie  ,Illinois,1980,"29.35 (25.97, 32.84)"
Ogle  ,Illinois,1980,"30.21 (27.52, 33.14)"
Peoria  ,Illinois,1980,"36.62 (33.94, 39.22)"
Perry  ,Illinois,1980,"28.85 (25.00, 32.86)"
Piatt  ,Illinois,1980,"31.98 (28.06, 36.03)"
Pike  ,Illinois,1980,"29.78 (26.70, 32.81)"
Pope  ,Illinois,1980,"37.75 (32.62, 42.84)"
Pulaski  ,Illinois,1980,"42.71 (37.49, 47.89)"
Putnam  ,Illinois,1980,"24.38 (20.10, 28.85)"
Randolph  ,Illinois,1980,"29.71 (26.66, 32.77)"
Richland  ,Illinois,1980,"22.82 (19.92, 25.87)"
Rock Island  ,Illinois,1980,"41.63 (38.59, 44.24)"
Saint Clair  ,Illinois,1980,"37.64 (35.10, 40.06)"
Saline  ,Illinois,1980,"40.07 (35.78, 43.97)"
Sangamon  ,Illinois,1980,"34.35 (31.85, 36.84)"
Schuyler  ,Illinois,1980,"22.56 (19.53, 25.65)"
Scott  ,Illinois,1980,"27.77 (22.88, 33.21)"
Shelby  ,Illinois,1980,"30.73 (27.51, 34.32)"
Stark  ,Illinois,1980,"36.73 (32.44, 41.48)"
Stephenson  ,Illinois,1980,"31.50 (28.61, 34.34)"
Tazewell  ,Illinois,1980,"33.45 (30.87, 35.95)"
Union  ,Illinois,1980,"33.79 (30.42, 37.33)"
Vermilion  ,Illinois,1980,"39.29 (36.13, 42.34)"
Wabash  ,Illinois,1980,"32.04 (27.80, 36.07)"
Warren  ,Illinois,1980,"31.85 (28.19, 35.39)"
Washington  ,Illinois,1980,"25.08 (21.84, 28.61)"
Wayne  ,Illinois,1980,"28.66 (25.49, 31.77)"
White  ,Illinois,1980,"33.52 (29.86, 37.22)"
Whiteside  ,Illinois,1980,"30.31 (27.54, 33.18)"
Will  ,Illinois,1980,"34.17 (31.88, 36.38)"
Williamson  ,Illinois,1980,"39.82 (36.29, 43.27)"
Winnebago  ,Illinois,1980,"33.36 (30.92, 35.58)"
Woodford  ,Illinois,1980,"26.83 (23.93, 29.73)"
Adams  ,Indiana,1980,"22.90 (19.87, 26.03)"
Allen  ,Indiana,1980,"30.47 (28.09, 32.57)"
Bartholomew  ,Indiana,1980,"39.11 (35.98, 42.18)"
Benton  ,Indiana,1980,"36.69 (32.32, 41.24)"
Blackford  ,Indiana,1980,"35.72 (31.15, 40.35)"
Boone  ,Indiana,1980,"37.97 (34.50, 41.45)"
Brown  ,Indiana,1980,"33.70 (29.34, 37.96)"
Carroll  ,Indiana,1980,"35.63 (31.25, 39.70)"
Cass  ,Indiana,1980,"34.93 (31.78, 38.14)"
Clark  ,Indiana,1980,"35.82 (32.79, 38.89)"
Clay  ,Indiana,1980,"37.02 (33.34, 40.78)"
Clinton  ,Indiana,1980,"37.87 (34.39, 41.49)"
Crawford  ,Indiana,1980,"39.46 (34.84, 44.55)"
Daviess  ,Indiana,1980,"36.73 (32.75, 40.75)"
DeKalb  ,Indiana,1980,"31.32 (28.00, 34.61)"
Dearborn  ,Indiana,1980,"44.30 (40.15, 48.39)"
Decatur  ,Indiana,1980,"29.66 (26.62, 32.85)"
Delaware  ,Indiana,1980,"39.38 (36.18, 42.38)"
Dubois  ,Indiana,1980,"25.59 (22.72, 28.47)"
Elkhart  ,Indiana,1980,"30.73 (28.23, 33.11)"
Fayette  ,Indiana,1980,"36.20 (32.30, 40.28)"
Floyd  ,Indiana,1980,"36.06 (32.85, 39.17)"
Fountain  ,Indiana,1980,"43.58 (39.19, 48.46)"
Franklin  ,Indiana,1980,"27.56 (24.27, 30.62)"
Fulton  ,Indiana,1980,"34.75 (31.18, 38.40)"
Gibson  ,Indiana,1980,"31.77 (28.24, 35.46)"
Grant  ,Indiana,1980,"38.16 (34.95, 41.34)"
Greene  ,Indiana,1980,"30.83 (27.68, 33.89)"
Hamilton  ,Indiana,1980,"42.55 (39.39, 45.70)"
Hancock  ,Indiana,1980,"43.96 (40.15, 47.66)"
Harrison  ,Indiana,1980,"34.67 (31.19, 38.30)"
Hendricks  ,Indiana,1980,"41.23 (37.73, 44.69)"
Henry  ,Indiana,1980,"33.24 (30.05, 36.40)"
Howard  ,Indiana,1980,"43.98 (40.81, 47.21)"
Huntington  ,Indiana,1980,"27.08 (23.89, 30.08)"
Jackson  ,Indiana,1980,"32.88 (29.61, 36.26)"
Jasper  ,Indiana,1980,"33.56 (30.25, 36.98)"
Jay  ,Indiana,1980,"32.93 (29.70, 36.61)"
Jefferson  ,Indiana,1980,"39.40 (35.43, 43.22)"
Jennings  ,Indiana,1980,"37.78 (34.20, 41.56)"
Johnson  ,Indiana,1980,"39.17 (36.13, 42.47)"
Knox  ,Indiana,1980,"40.53 (36.77, 44.44)"
Kosciusko  ,Indiana,1980,"29.63 (26.76, 32.63)"
LaGrange  ,Indiana,1980,"31.47 (28.11, 34.77)"
LaPorte  ,Indiana,1980,"35.72 (32.92, 38.53)"
Lake  ,Indiana,1980,"31.51 (29.28, 33.53)"
Lawrence  ,Indiana,1980,"34.73 (31.63, 37.89)"
Madison  ,Indiana,1980,"31.46 (28.71, 33.98)"
Marion  ,Indiana,1980,"41.10 (38.62, 43.20)"
Marshall  ,Indiana,1980,"27.05 (23.90, 29.98)"
Martin  ,Indiana,1980,"39.33 (34.21, 44.61)"
Miami  ,Indiana,1980,"36.57 (32.69, 40.36)"
Monroe  ,Indiana,1980,"30.07 (27.15, 32.85)"
Montgomery  ,Indiana,1980,"35.47 (32.17, 38.80)"
Morgan  ,Indiana,1980,"45.41 (41.92, 49.12)"
Newton  ,Indiana,1980,"34.66 (30.69, 38.82)"
Noble  ,Indiana,1980,"32.91 (29.53, 36.32)"
Ohio  ,Indiana,1980,"31.43 (26.67, 36.22)"
Orange  ,Indiana,1980,"31.15 (27.47, 34.87)"
Owen  ,Indiana,1980,"31.37 (27.45, 35.24)"
Parke  ,Indiana,1980,"38.41 (34.39, 42.69)"
Perry  ,Indiana,1980,"33.06 (29.20, 37.10)"
Pike  ,Indiana,1980,"33.49 (28.65, 38.66)"
Porter  ,Indiana,1980,"37.74 (34.91, 40.67)"
Posey  ,Indiana,1980,"31.93 (28.14, 35.70)"
Pulaski  ,Indiana,1980,"29.99 (26.55, 33.45)"
Putnam  ,Indiana,1980,"33.25 (29.97, 36.93)"
Randolph  ,Indiana,1980,"33.25 (29.78, 36.74)"
Ripley  ,Indiana,1980,"31.02 (27.61, 34.19)"
Rush  ,Indiana,1980,"38.08 (33.60, 42.64)"
Saint Joseph  ,Indiana,1980,"28.01 (26.01, 29.99)"
Scott  ,Indiana,1980,"37.76 (33.43, 42.10)"
Shelby  ,Indiana,1980,"42.58 (38.92, 46.04)"
Spencer  ,Indiana,1980,"33.72 (29.67, 37.61)"
Starke  ,Indiana,1980,"38.44 (34.57, 42.37)"
Steuben  ,Indiana,1980,"36.19 (32.19, 40.36)"
Sullivan  ,Indiana,1980,"33.43 (30.01, 36.77)"
Switzerland  ,Indiana,1980,"34.97 (30.59, 39.40)"
Tippecanoe  ,Indiana,1980,"45.26 (41.98, 48.09)"
Tipton  ,Indiana,1980,"34.55 (30.55, 38.92)"
Union  ,Indiana,1980,"29.69 (25.40, 34.27)"
Vanderburgh  ,Indiana,1980,"33.42 (30.72, 35.66)"
Vermillion  ,Indiana,1980,"46.02 (41.77, 50.41)"
Vigo  ,Indiana,1980,"36.48 (33.52, 39.44)"
Wabash  ,Indiana,1980,"28.71 (25.64, 31.79)"
Warren  ,Indiana,1980,"48.60 (42.86, 54.85)"
Warrick  ,Indiana,1980,"35.95 (32.32, 39.42)"
Washington  ,Indiana,1980,"30.99 (27.52, 34.39)"
Wayne  ,Indiana,1980,"32.32 (29.34, 35.24)"
Wells  ,Indiana,1980,"24.92 (21.69, 27.85)"
White  ,Indiana,1980,"44.02 (39.76, 48.45)"
Whitley  ,Indiana,1980,"30.59 (27.10, 33.92)"
Adair  ,Iowa,1980,"23.35 (20.40, 26.20)"
Adams  ,Iowa,1980,"26.29 (22.58, 30.15)"
Allamakee  ,Iowa,1980,"27.62 (24.30, 31.06)"
Appanoose  ,Iowa,1980,"27.72 (24.41, 31.17)"
Audubon  ,Iowa,1980,"29.96 (26.23, 33.78)"
Benton  ,Iowa,1980,"32.84 (29.48, 36.14)"
Black Hawk  ,Iowa,1980,"33.50 (30.84, 35.99)"
Boone  ,Iowa,1980,"22.66 (20.17, 25.25)"
Bremer  ,Iowa,1980,"23.83 (21.05, 26.68)"
Buchanan  ,Iowa,1980,"29.17 (25.74, 32.45)"
Buena Vista  ,Iowa,1980,"24.10 (21.38, 26.90)"
Butler  ,Iowa,1980,"28.98 (25.98, 32.17)"
Calhoun  ,Iowa,1980,"27.76 (24.62, 31.07)"
Carroll  ,Iowa,1980,"29.42 (26.49, 32.47)"
Cass  ,Iowa,1980,"30.11 (26.94, 33.29)"
Cedar  ,Iowa,1980,"30.99 (27.57, 34.58)"
Cerro Gordo  ,Iowa,1980,"30.11 (27.43, 32.81)"
Cherokee  ,Iowa,1980,"25.92 (22.98, 28.93)"
Chickasaw  ,Iowa,1980,"30.48 (26.80, 33.91)"
Clarke  ,Iowa,1980,"26.00 (22.62, 29.42)"
Clay  ,Iowa,1980,"27.80 (24.80, 30.99)"
Clayton  ,Iowa,1980,"28.13 (25.27, 31.11)"
Clinton  ,Iowa,1980,"33.64 (30.51, 36.62)"
Crawford  ,Iowa,1980,"27.16 (24.02, 30.19)"
Dallas  ,Iowa,1980,"29.87 (26.86, 32.84)"
Davis  ,Iowa,1980,"28.05 (24.41, 31.66)"
Decatur  ,Iowa,1980,"30.10 (26.29, 33.89)"
Delaware  ,Iowa,1980,"26.90 (23.69, 30.06)"
Des Moines  ,Iowa,1980,"29.77 (26.48, 32.51)"
Dickinson  ,Iowa,1980,"24.64 (21.76, 27.52)"
Dubuque  ,Iowa,1980,"30.69 (27.96, 33.32)"
Emmet  ,Iowa,1980,"27.02 (24.00, 30.24)"
Fayette  ,Iowa,1980,"25.90 (23.17, 28.58)"
Floyd  ,Iowa,1980,"28.56 (25.65, 31.94)"
Franklin  ,Iowa,1980,"22.27 (19.64, 24.85)"
Fremont  ,Iowa,1980,"35.73 (31.22, 40.35)"
Greene  ,Iowa,1980,"21.89 (18.99, 25.00)"
Grundy  ,Iowa,1980,"23.35 (20.66, 26.22)"
Guthrie  ,Iowa,1980,"27.47 (24.23, 30.64)"
Hamilton  ,Iowa,1980,"23.84 (20.88, 26.75)"
Hancock  ,Iowa,1980,"20.33 (17.87, 22.92)"
Hardin  ,Iowa,1980,"24.76 (21.96, 27.52)"
Harrison  ,Iowa,1980,"32.49 (29.23, 36.01)"
Henry  ,Iowa,1980,"24.46 (21.58, 27.42)"
Howard  ,Iowa,1980,"25.06 (21.94, 28.11)"
Humboldt  ,Iowa,1980,"25.13 (22.03, 28.31)"
Ida  ,Iowa,1980,"26.31 (22.87, 29.78)"
Iowa  ,Iowa,1980,"25.29 (22.32, 28.26)"
Jackson  ,Iowa,1980,"36.28 (32.53, 40.36)"
Jasper  ,Iowa,1980,"26.89 (24.17, 29.63)"
Jefferson  ,Iowa,1980,"29.51 (26.09, 32.92)"
Johnson  ,Iowa,1980,"29.90 (27.27, 32.55)"
Jones  ,Iowa,1980,"31.87 (28.80, 35.20)"
Keokuk  ,Iowa,1980,"33.39 (29.58, 37.09)"
Kossuth  ,Iowa,1980,"24.41 (21.69, 27.17)"
Lee  ,Iowa,1980,"28.35 (25.53, 31.16)"
Linn  ,Iowa,1980,"38.47 (35.84, 41.02)"
Louisa  ,Iowa,1980,"32.21 (28.58, 36.02)"
Lucas  ,Iowa,1980,"26.01 (22.90, 29.46)"
Lyon  ,Iowa,1980,"23.27 (20.14, 26.30)"
Madison  ,Iowa,1980,"28.09 (24.97, 31.42)"
Mahaska  ,Iowa,1980,"24.97 (21.98, 27.95)"
Marion  ,Iowa,1980,"30.41 (27.41, 33.62)"
Marshall  ,Iowa,1980,"36.74 (33.63, 39.91)"
Mills  ,Iowa,1980,"32.80 (28.92, 37.30)"
Mitchell  ,Iowa,1980,"23.80 (21.02, 26.83)"
Monona  ,Iowa,1980,"30.89 (27.19, 34.31)"
Monroe  ,Iowa,1980,"31.65 (27.70, 35.63)"
Montgomery  ,Iowa,1980,"36.01 (32.42, 39.79)"
Muscatine  ,Iowa,1980,"39.55 (36.26, 42.92)"
O'Brien  ,Iowa,1980,"25.61 (22.85, 28.47)"
Osceola  ,Iowa,1980,"21.90 (18.79, 25.19)"
Page  ,Iowa,1980,"33.36 (30.15, 36.78)"
Palo Alto  ,Iowa,1980,"28.50 (25.36, 31.71)"
Plymouth  ,Iowa,1980,"26.11 (23.01, 29.07)"
Pocahontas  ,Iowa,1980,"25.37 (22.45, 28.58)"
Polk  ,Iowa,1980,"31.64 (29.33, 33.65)"
Pottawattamie  ,Iowa,1980,"36.88 (33.84, 39.72)"
Poweshiek  ,Iowa,1980,"26.98 (24.31, 29.92)"
Ringgold  ,Iowa,1980,"26.04 (22.67, 29.54)"
Sac  ,Iowa,1980,"26.01 (23.08, 29.22)"
Scott  ,Iowa,1980,"45.99 (42.80, 48.98)"
Shelby  ,Iowa,1980,"24.74 (21.57, 27.99)"
Sioux  ,Iowa,1980,"22.65 (20.06, 25.31)"
Story  ,Iowa,1980,"20.94 (18.70, 23.09)"
Tama  ,Iowa,1980,"27.75 (24.62, 30.68)"
